video_id,published,duration_sec,views,export_module,is_export_related,topics,title,url
SueV45xuzis,2023-05-03,711,6943,M10 운송/물류/B/L,Y,운송/B/L/포워딩|자격증/시험,(2026년 운송실무上) 실무가 한스푼 첨가된 운송실무개념 완벽정리!,https://www.youtube.com/watch?v=SueV45xuzis
yGi-YI_b16o,2023-04-21,421,2641,,N,취업/커리어,복수의서막,https://www.youtube.com/watch?v=yGi-YI_b16o
Or_HdIqDP5M,2023-04-14,501,4549,,N,자격증/시험,시험을 집에서 본다? 국제무역사 비대면온라인 시험확정! 변동사항과 응시방법은??,https://www.youtube.com/watch?v=Or_HdIqDP5M
abF3eWwVgps,2023-04-11,796,3222,M12 결제/신용장/외환,Y,결제/신용장/외환,(2023년 신용장해석下) 이제 우리는 신용장 전문가로 한발짝 더!,https://www.youtube.com/watch?v=abF3eWwVgps
i7UUVYgA2w0,2023-04-07,889,12593,,N,취업/커리어,이쪽 업계는 다 알만한 대형 관세법인 top3 대표님들을 한자리에 모셔봤습니다,https://www.youtube.com/watch?v=i7UUVYgA2w0
JZZAZlsVGIc,2023-03-31,978,3976,M12 결제/신용장/외환,Y,결제/신용장/외환,(2023년 신용장해석上) 명실상부 정재환의 실무에 한발짝 더 다가간 신용장 해석!,https://www.youtube.com/watch?v=JZZAZlsVGIc
Je5FBjVwUFY,2023-03-24,883,12643,M10 운송/물류/B/L,Y,운송/B/L/포워딩|무역서류|자격증/시험,"2026년 NEW! 왕초보도 이해가능한 B/L, AWB! 이것보다 쉽게 알려주는 사람 없을껄?",https://www.youtube.com/watch?v=Je5FBjVwUFY
V4G1Q6aZoyQ,2023-03-23,306,2765,,N,자격증/시험,남들과는 다르게! 2023년 고텐션 관세사 합격전략 설명회,https://www.youtube.com/watch?v=V4G1Q6aZoyQ
6NLhxbX8SUA,2023-03-17,498,2943,,N,자격증/시험,"아직...2차 남았다. 관세사 2차시험 준비방법, 할 수 있습니다!",https://www.youtube.com/watch?v=6NLhxbX8SUA
fwd_FRwdBko,2023-03-10,436,1984,,N,취업/커리어,"육아하는 관세사, 오늘 여러모로 충격먹었습니다.",https://www.youtube.com/watch?v=fwd_FRwdBko
S14Z9Edq13M,2023-03-03,503,3246,,N,결제/신용장/외환|자격증/시험,수험생들 특히 주목!  2023년 외국환거래법 개편안 발표되었습니다. 외국환거래 전면 자유화 현실로...?,https://www.youtube.com/watch?v=S14Z9Edq13M
hAvVSAmsCfc,2023-02-24,791,2400,,N,,"지킬 시 분명 이쁨 받게 될 겁니다.(ft.비즈니스, 회식등)",https://www.youtube.com/watch?v=hAvVSAmsCfc
LHcKYucxPo8,2023-02-17,761,5202,,N,,개업하고 3년동안 진짜 고생 많았죠...,https://www.youtube.com/watch?v=LHcKYucxPo8
UK_Eclk-ChI,2023-02-10,484,656,,N,세무/노무/기타,"2023년 직장인 세금 변동사항, 더 내지마세요",https://www.youtube.com/watch?v=UK_Eclk-ChI
yKlW34W5ok0,2023-02-03,944,4200,,N,,"경력 13년차, 개업관세사는 어떨까?",https://www.youtube.com/watch?v=yKlW34W5ok0
kTJ9n57YF6o,2023-01-27,449,4890,,N,자격증/시험|취업/커리어,2023년 모든 무역자격증의 시험일정 총정리,https://www.youtube.com/watch?v=kTJ9n57YF6o
_IpZiMFNIYg,2023-01-19,286,4084,,N,취업/커리어,최고의 복수,https://www.youtube.com/watch?v=_IpZiMFNIYg
7QhP1rsWu0s,2023-01-13,311,2901,,N,자격증/시험|취업/커리어,자격증 3개 따면서 슬기로운 겨울방학 보내기 가능합니다!,https://www.youtube.com/watch?v=7QhP1rsWu0s
zC4EQPsSfP8,2023-01-06,450,5972,,N,운송/B/L/포워딩|취업/커리어,X됐다.,https://www.youtube.com/watch?v=zC4EQPsSfP8
EJXvvJooT9o,2022-12-29,277,938,,N,개인/여행/직구,다 따로 샀는데 왜 세금내라해요;;,https://www.youtube.com/watch?v=EJXvvJooT9o
AglxVCEccdc,2022-12-23,696,16280,,N,취업/커리어,저희 내일 오전까지 받아야 된다구요..,https://www.youtube.com/watch?v=AglxVCEccdc
g7VXhBGj6ig,2022-12-16,491,36589,,N,개인/여행/직구,"해외여행 명품가방,시계사면 세금은 얼마나 내야할까?",https://www.youtube.com/watch?v=g7VXhBGj6ig
8gD3sGoe12o,2022-12-09,587,8082,,N,무역서류|취업/커리어,회사 첫출근 했는데 아무것도 모른다,https://www.youtube.com/watch?v=8gD3sGoe12o
OAN0KT5YDyI,2022-12-02,776,13253,,N,자격증/시험|취업/커리어,2023년 국제무역사대비! 영상 본 지금부터 공부시작하세요!,https://www.youtube.com/watch?v=OAN0KT5YDyI
h1-I7RU3N2Y,2022-11-25,922,7127,M09 원산지/FTA,Y,원산지/FTA|자격증/시험,"FTA원산지증명, 인증수출자가 도대체 무엇인가요?",https://www.youtube.com/watch?v=h1-I7RU3N2Y
TajPn2AQR30,2022-11-18,1124,6787,,N,자격증/시험,39회 관세사 시험 끝! 관세사는 어디서 일하는게 좋을까? 대기업? 사무소? 법인?! 도대체 어디가 좋은거죠?,https://www.youtube.com/watch?v=TajPn2AQR30
vdOrcjkTRQU,2022-11-11,546,19613,,N,개인/여행/직구,면세혜택 받고 싶다? 해외여행시 사온 물건 면세한도는?,https://www.youtube.com/watch?v=vdOrcjkTRQU
qdk3-UpQjBo,2022-11-06,1114,4784,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세,"수입면장해석 30번~69번,  제대로 알려주는 곳이 없어서 제가 만들었습니다.",https://www.youtube.com/watch?v=qdk3-UpQjBo
LnPL-VR-l8Y,2022-10-28,1228,8911,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세,"1번~29번, 무역하려면 수입면장은 정도는 해석할 줄 알아야겠죠?",https://www.youtube.com/watch?v=LnPL-VR-l8Y
3LBtqqin6kc,2022-10-21,719,7904,,N,자격증/시험|취업/커리어,"""아직 안늦었다!"" 2022년 하반기 무역영어 취득하기!",https://www.youtube.com/watch?v=3LBtqqin6kc
M0Hq1esd89E,2022-10-14,1052,3057,,N,결제/신용장/외환,"물가상승과 경기침체, 암울한 우리나라 현사정.. 환율과 경제의 관계",https://www.youtube.com/watch?v=M0Hq1esd89E
R_kLXtAgv9U,2022-10-12,6392,4145,M01 무역 기초/용어,Y,수출통관/신고|무역서류,왕초보 필수시청!  무꿈사 수출 관련 영상 한번에 몰아보자!,https://www.youtube.com/watch?v=R_kLXtAgv9U
EfWhd4qAxWM,2022-10-07,1190,3549,M06 수출통관/수출신고,Y,수출통관/신고,수출신고필증해석 이제 어렵지 않겠죠?,https://www.youtube.com/watch?v=EfWhd4qAxWM
FOpJntQQmo0,2022-09-30,1413,11295,M06 수출통관/수출신고,Y,수출통관/신고,수출신고필증 어떻게 볼 줄 모르신다구요? 이거보고 확인하세요!,https://www.youtube.com/watch?v=FOpJntQQmo0
AfyY9gDdE2I,2022-09-23,764,26659,,N,특수무역형태|개인/여행/직구,해외직구 관세 걱정되셨나요? 주의사항 및 면세기준,https://www.youtube.com/watch?v=AfyY9gDdE2I
7XICBrAiE3M,2022-09-16,1041,20161,,N,특수무역형태|개인/여행/직구,해외직구? 구매대행? 배송대행? 병행수입? 개념을 한번에 정리해드립니다.,https://www.youtube.com/watch?v=7XICBrAiE3M
_6ZlG24lHKM,2022-09-08,694,18645,M12 결제/신용장/외환,Y,결제/신용장/외환,Usance(유산스) 잘 알고 계신가요?  완벽정리!,https://www.youtube.com/watch?v=_6ZlG24lHKM
Ydb-PAv-reU,2022-09-02,769,18648,M14 특수 수출형태,Y,특수무역형태|자격증/시험,"3국무역(3자무역, 4자무역) 외국인도수출, 중계무역, 중개무역 한방정리!",https://www.youtube.com/watch?v=Ydb-PAv-reU
NjCfB9fCxAU,2022-08-26,948,6875,,N,자격증/시험,"관세사수험 1타강사, 임예진 관세사가 말하는 1차시험!",https://www.youtube.com/watch?v=NjCfB9fCxAU
cGXA4lBGwKU,2022-08-18,863,12641,,N,자격증/시험,관세사 1차시험 과목별 공부방법! 어떻게 공부하는게 효율적일까?,https://www.youtube.com/watch?v=cGXA4lBGwKU
AVMkH_OE4ys,2022-08-12,785,5390,,N,자격증/시험,관세사 1차시험 합격전략!!!  오늘부터 스타뜨!,https://www.youtube.com/watch?v=AVMkH_OE4ys
rgfAidLRIkI,2022-08-05,1042,11772,M09 원산지/FTA,Y,원산지/FTA,원산지증명서 해석할 줄 아시나요?,https://www.youtube.com/watch?v=rgfAidLRIkI
5_DmvxCuMuU,2022-07-29,537,2767,M09 원산지/FTA,Y,원산지/FTA,"2022년 7월 5일 원산지소명서 및 확인서 개정, 꼭 챙기시기 바랍니다!",https://www.youtube.com/watch?v=5_DmvxCuMuU
NFR5OAv98Lk,2022-07-22,1009,18117,M09 원산지/FTA,Y,원산지/FTA,"실전으로 알려줍니다, 원산지증명서 발급절차!",https://www.youtube.com/watch?v=NFR5OAv98Lk
WraG5N06rwM,2022-07-15,1236,87236,,N,취업/커리어,관세사라는 직업 괜찮나요....? 솔직하게 말씀드립니다.,https://www.youtube.com/watch?v=WraG5N06rwM
mRqEf8N6Bv4,2022-07-05,1515,14590,,N,결제/신용장/외환|자격증/시험,"국제무역사 시험대비, 외환실무 파트에서 점수따는법 [기출문제풀이편]",https://www.youtube.com/watch?v=mRqEf8N6Bv4
wAzZ-FN5Ze0,2022-07-03,869,13794,,N,결제/신용장/외환|자격증/시험,"국제무역사 시험대비, 외환실무 파트에서 점수따는법 [이론편]",https://www.youtube.com/watch?v=wAzZ-FN5Ze0
f0IVX43AGoo,2022-06-29,1243,7238,,N,통관일반/관세|자격증/시험,2022년 39회 관세사 시험이 끝이났습니다.,https://www.youtube.com/watch?v=f0IVX43AGoo
slF3xAm5QJA,2022-06-24,749,2916,,N,통관일반/관세|자격증/시험,2022년 국제무역사 시험대비 개정사항 총정리!,https://www.youtube.com/watch?v=slF3xAm5QJA
2VS8YTHOfYw,2022-06-17,1001,3420,M08 HS/관세/환급,Y,통관일반/관세,"잘못하면 가산세 폭탄!  2022년 관세법 가산세 총정리(납부지연가산세, 과소신고가산세 등등...)",https://www.youtube.com/watch?v=2VS8YTHOfYw
bqMU80TyI2s,2022-06-10,870,12915,,N,원산지/FTA|운송/B/L/포워딩|결제/신용장/외환|자격증/시험,"국제무역사, 무역영어, 물류관리사, 원산지관리사, 외환전문역 2달만에 모두 취득하기!",https://www.youtube.com/watch?v=bqMU80TyI2s
e7xGyqy4ids,2022-06-03,1280,2671,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세|무역서류|취업/커리어,[유니패스 자가수입통관] 자가수입신고의 마지막단계 란사항입력하기!,https://www.youtube.com/watch?v=e7xGyqy4ids
Lxhq7mHBdcQ,2022-05-27,1704,9481,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세|무역서류|취업/커리어,[유니패스 자가수입통관] 자료준비하는데 3개월이라는 시간이 걸렸다..,https://www.youtube.com/watch?v=Lxhq7mHBdcQ
pyWoM2kdASI,2022-05-20,1209,116976,M04 무역서류,Y,통관일반/관세|무역서류|취업/커리어,수출입무역에 등장하는 모든 절차와 서류 총정리!,https://www.youtube.com/watch?v=pyWoM2kdASI
js5-_zcF_xg,2022-05-13,1093,107161,M01 무역 기초/용어,Y,기초/용어|통관일반/관세|자격증/시험|취업/커리어,"왕초보 무역기초용어, 이 영상 하나로 반은 먹고 들어가자! | 국제무역사,무역영어 무료 강의  모음Zip 📚",https://www.youtube.com/watch?v=js5-_zcF_xg
9Y5nnTD9_lo,2022-05-06,315,4013,,N,원산지/FTA|자격증/시험,완벽한 상태로 시험장에 들어가는 사람은 그 누구도 없습니다.,https://www.youtube.com/watch?v=9Y5nnTD9_lo
dwE2NhvQjqk,2022-05-04,338,1481,,N,원산지/FTA|자격증/시험,"39회 관세사 2차시험, 드디어 D-60일이 깨졌다!",https://www.youtube.com/watch?v=dwE2NhvQjqk
9kJK_nqtAP8,2022-04-29,688,5953,,N,원산지/FTA|자격증/시험|취업/커리어,"FTA관세무역연구원 개강, 첫 출근하고 왔습니다. (ft.신입직원)",https://www.youtube.com/watch?v=9kJK_nqtAP8
w-DPIaRQ2-Q,2022-04-22,953,9748,,N,운송/B/L/포워딩|취업/커리어,[현직자를 만나다] 포워딩 업계 급여수준 그리고 에피소드 대방출!,https://www.youtube.com/watch?v=w-DPIaRQ2-Q
3atKsSlHIhs,2022-04-15,1439,44634,,N,운송/B/L/포워딩|취업/커리어,"[현직자를 만나다]  외국계 포워딩 회사경력 7년,  포워딩회사에서 중요한 부분은?",https://www.youtube.com/watch?v=3atKsSlHIhs
GFyo3QJHPFY,2022-04-08,887,26617,,N,통관일반/관세|취업/커리어,무역사무원vs관세사무원 두 업종의 차이점은?,https://www.youtube.com/watch?v=GFyo3QJHPFY
6FEzgy-nAO0,2022-04-01,1367,25467,,N,통관일반/관세|원산지/FTA|취업/커리어,"관세법인, 사무소에 들어가면 뭐부터 배울까? 전망과 중요한 능력은?!",https://www.youtube.com/watch?v=6FEzgy-nAO0
XExr6JcVS2g,2022-03-25,1200,5899,M06 수출통관/수출신고,Y,수출통관/신고|통관일반/관세,[유니패스 자가수출통관] 이제 당신도 수출신고를 할 수 있게 될 겁니다. (란사항 기재방법),https://www.youtube.com/watch?v=XExr6JcVS2g
SG8ez24W0kM,2022-03-23,689,3377,M06 수출통관/수출신고,Y,수출통관/신고|통관일반/관세,[유니패스 자가수출통관]  이렇게 세세하게 알려주는 사람 없음 (공통사항2 기재방법),https://www.youtube.com/watch?v=SG8ez24W0kM
mZJU5W9odno,2022-03-18,1613,9292,M06 수출통관/수출신고,Y,수출통관/신고|통관일반/관세,[유니패스 자가수출통관] 나도 한번 수출신고 해볼까? (공통사항1 기재방법),https://www.youtube.com/watch?v=mZJU5W9odno
zV-Gz4kfv_c,2022-03-11,1120,12606,M06 수출통관/수출신고,Y,수출통관/신고|통관일반/관세,2022 수출신고(통관)에 대해 쉽고! 빠르게 알려드립니다,https://www.youtube.com/watch?v=zV-Gz4kfv_c
tNRqN6nb_CY,2022-03-04,1161,13806,,N,자격증/시험|취업/커리어,[지게차 실기편] 지게차 실기시험 간단한 팁 알려드립니다,https://www.youtube.com/watch?v=tNRqN6nb_CY
7L5eYTe6F2o,2022-02-25,893,30921,,N,자격증/시험|취업/커리어,"[지게차 필기편] 관세사 11년차, 나이 40대, 지게차 자격증 도전썰",https://www.youtube.com/watch?v=7L5eYTe6F2o
57OF30WC0jA,2022-02-22,708,4086,M09 원산지/FTA,Y,원산지/FTA,[RCEP 활용사례] 개별 FTA 대신 RCEP을 사용하여야 하는 이유,https://www.youtube.com/watch?v=57OF30WC0jA
llASvNDKBqg,2022-02-16,1303,12109,M09 원산지/FTA,Y,원산지/FTA,"무역인들 필수 시청바람, RCEP에 대해 알고싶니?",https://www.youtube.com/watch?v=llASvNDKBqg
McNqaUaj_Go,2022-02-10,1701,12167,,N,원산지/FTA|자격증/시험,2022 국제무역사대비 FTA 원산지결정기준 문제풀이!,https://www.youtube.com/watch?v=McNqaUaj_Go
0S4JI2UGif0,2022-02-04,1301,6904,,N,보험|자격증/시험,"국제무역사 보험금계산문제, 영상보면 이제 무조건 맞출 수 있을겁니다.",https://www.youtube.com/watch?v=0S4JI2UGif0
G2PrpRuf4V8,2022-01-29,787,15775,,N,세무/노무/기타,"[재업로드] 법정의무교육, 의무적일까?",https://www.youtube.com/watch?v=G2PrpRuf4V8
bDDHcBIy-0U,2022-01-26,1105,3623,M06 수출통관/수출신고,Y,수입통관/신고|통관일반/관세,"""아니,  왜 자꾸 내 화물만 검사걸리냐고...!"" 수출입신고 오류점수의 비밀은?",https://www.youtube.com/watch?v=bDDHcBIy-0U
NL7i2moEUrE,2022-01-19,864,22989,M04 무역서류,Y,수입통관/신고|통관일반/관세|무역서류|자격증/시험,수입신고(통관) 필요서류와 물품반출까지의 과정은?,https://www.youtube.com/watch?v=NL7i2moEUrE
3euEdPiR6n0,2022-01-14,1197,70428,M07 수입통관/수입신고,Y,수입통관/신고|통관일반/관세|자격증/시험,왕초보도 알기쉽게 정리해드립니다. 2026년 수입신고(통관)절차!,https://www.youtube.com/watch?v=3euEdPiR6n0
