협정,류,호,소호,적용단위,기준
RCEP,70,70.06,7006.00,7006.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.07,,70.07,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.08,7008.00,7008.00,4단위 세번변경기준(제7003호부터 제7009호까지의 것은 제외 한다) 또는 당사자에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,70,70.09,,70.09,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.10,,70.10,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.11,,70.11,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.13,,70.13,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.14,7014.00,7014.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.15,,70.15,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.16,,70.16,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.17,,70.17,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.18,,70.18,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.19,,70.19,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,70,70.20,7020.00,7020.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.01,,71.01,2단위 세번변경기준
RCEP,71,71.02,7102.10,7102.10,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.02,7102.21,7102.21,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.02,7102.29,7102.29,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.02,7102.31,7102.31,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.02,7102.39,7102.39,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.03,7103.10,7103.10,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.03,7103.91,7103.91,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.03,7103.99,7103.99,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.04,7104.10,7104.10,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.04,7104.21,7104.21,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.04,7104.29,7104.29,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.04,7104.91,7104.91,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.04,7104.99,7104.99,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.05,,71.05,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.06,,71.06,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.07,7107.00,7107.00,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.08,7108.11,7108.11,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.08,7108.12,7108.12,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.08,7108.13,7108.13,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.08,7108.20,7108.20,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.09,7109.00,7109.00,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.10,,71.10,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.11,7111.00,7111.00,2단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.12,,71.12,완전생산기준
RCEP,71,71.13,,71.13,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.14,,71.14,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.15,,71.15,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.16,,71.16,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.17,,71.17,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,71,71.18,,71.18,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.01,,72.01,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.02,,72.02,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.03,,72.03,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.04,,72.04,4단위 세번변경기준
RCEP,72,72.05,,72.05,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.06,,72.06,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.07,,72.07,4단위 세번변경기준(제7206호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.08,,72.08,4단위 세번변경기준(제7207호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.09,,72.09,4단위 세번변경기준(제7208호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.10,,72.10,4단위 세번변경기준(제7208호 또는 제7209호의 것은 제외한 다) 또는 당사자에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.11,,72.11,4단위 세번변경기준(제7208호 또는 제7209호의 것은 제외한 다) 또는 당사자에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.12,,72.12,4단위 세번변경기준(제7208호부터 제7211호까지의 것은 제외 한다) 또는 당사자에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.13,,72.13,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.14,,72.14,4단위 세번변경기준(제7213호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.15,,72.15,4단위 세번변경기준(제7213호 또는 제7214호의 것은 제외한 다) 또는 당사자에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.16,,72.16,4단위 세번변경기준(제7208호부터 제7215호까지의 것은 제외 한다) 또는 당사자에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.17,,72.17,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.18,,72.18,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.11,7219.11,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.12,7219.12,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.13,7219.13,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.14,7219.14,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.21,7219.21,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.22,7219.22,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.23,7219.23,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.24,7219.24,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.31,7219.31,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.32,7219.32,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.33,7219.33,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.34,7219.34,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.35,7219.35,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.19,7219.90,7219.90,6단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.20,,72.20,4단위 세번변경기준(제7219호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.21,7221.00,7221.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.22,,72.22,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.23,7223.00,7223.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.24,,72.24,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.25,,72.25,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.26,,72.26,4단위 세번변경기준(제7225호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.27,,72.27,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,72,72.28,,72.28,4단위 세번변경기준(제7227호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,72,72.29,,72.29,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,73,,,73,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.01,7401.00,7401.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.02,7402.00,7402.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.03,,74.03,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.04,7404.00,7404.00,4단위 세번변경기준
RCEP,74,74.05,7405.00,7405.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.06,,74.06,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.07,,74.07,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.08,,74.08,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.09,,74.09,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.10,,74.10,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.11,,74.11,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.12,,74.12,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.13,7413.00,7413.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.15,,74.15,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.18,,74.18,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,74,74.19,,74.19,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.01,,75.01,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.02,,75.02,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.03,7503.00,7503.00,4단위 세번변경기준
RCEP,75,75.04,7504.00,7504.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.05,,75.05,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.06,,75.06,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.07,,75.07,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,75,75.08,,75.08,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.01,,76.01,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.02,7602.00,7602.00,4단위 세번변경기준
RCEP,76,76.03,,76.03,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.04,,76.04,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.05,,76.05,4단위 세번변경기준(제7604호의 것은 제외한다) 또는 당사자 에서 발생한 부가가치가 40퍼센트 이상일 것
RCEP,76,76.06,,76.06,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.07,,76.07,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.08,,76.08,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.09,7609.00,7609.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.10,,76.10,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.11,7611.00,7611.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.12,,76.12,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.13,7613.00,7613.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.14,,76.14,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.15,,76.15,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,76,76.16,,76.16,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,78,78.01,,78.01,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,78,78.02,7802.00,7802.00,4단위 세번변경기준
RCEP,78,78.04,,78.04,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
RCEP,78,78.06,7806.00,7806.00,4단위 세번변경기준 또는 당사자에서 발생한 부가가치가 40퍼 센트 이상일 것
